Name,Kitchen,Time,Rate,Price,Metro
Domino's Pizza,Пицца,Открыто до 23:00,,700,Люблино
Domino's Pizza,Пицца,Открыто до 23:00,,700,Нахимовский проспект
Domino's Pizza,Пицца,Открыто до 02:00,,700,Тимирязевская;Дмитровская
Domino's Pizza,Пицца,Открыто до 02:00,,700,Пионерская
Domino's Pizza,Пицца,Открыто до 23:00,,700,Каширская
Domino's Pizza,Пицца,Открыто до 02:00,,700,Озерная
Domino's Pizza,Пицца,Открыто до 23:00,,700,Домодедовская;Зябликово
Domino's Pizza,Пицца,Открыто до 23:00,,700,Пролетарская;Волгоградский проспект
Domino's Pizza,Пицца,Открыто до 23:00,,700,Павелецкая
Domino's Pizza,Пицца,Открыто до 02:00,,700,Маяковская
Domino's Pizza,Пицца,Открыто до 23:00,,700,Верхние Лихоборы
Domino's Pizza,Пицца,Открыто до 23:00,,700,Бульвар Рокоссовского
Domino's Pizza,Пицца,Открыто до 23:00,,700,Красные Ворота
Domino's Pizza,Пицца,Открыто до 23:00,,700,Бауманская;Авиамоторная
Domino's Pizza,Пицца,Открыто до 02:00,,700,Люблино
Domino's Pizza,Пицца,Открыто до 02:00,,700,Марьино
Domino's Pizza,Пицца,Открыто до 23:00,,700,Планерная
Domino's Pizza,Пицца,Открыто до 23:00,,700,"Троицк, Центральная, 18б"
Donatello's,Кофейни,Открыто до 22:00,,,Марьина Роща
Doner Time,Фастфуд,Открыто до 00:00,,700,Кунцевская
Doner Time,Фастфуд,Открыто до 00:00,,700,"​Сколковское ш., 32"
Do Not Disturb,Бары,Открыто до 23:00,,700 - 1700,Лубянка;Тверская
Donutto,Кондитерские,Открыто до 22:00,,,Владыкино
Donutto,Кондитерские,Открыто до 22:00,,,Деловой центр;Выставочная
Donutto,Кондитерские,Открыто до 23:00,,,Домодедовская
Donutto,Кондитерские,Открыто до 22:00,,,Свиблово;Ботанический сад
Donutto,Кондитерские,Открыто до 19:00,,,Октябрьская
Donutto,Кондитерские,Открыто до 22:00,,,Сходненская
Donutto,Кондитерские,Открыто до 22:00,,,Деловой центр;Выставочная
Donutto,Кондитерские,Открыто до 22:00,,,Проспект Вернадского;Юго-Западная
Donutto,Кондитерские,Открыто до 22:00,,,ВДНХ
Donutto,Кондитерские,Открыто до 22:00,,,Крымская
Donutto,Кондитерские,Открыто до 22:00,,,"просп. Андропова, 1, парк «Остров мечты»"
Donutto,Кондитерские,Открыто до 22:00,,,"Шараповский пр., 2, ТРЦ «Красный кит»"
Donutto,Кондитерские,Открыто до 22:00,,,Братиславская
Donutto,Кондитерские,Открыто до 22:00,,,Лианозово;Физтех
Donutto,Кондитерские,Открыто до 22:00,,,Водный стадион
Donutto,Кондитерские,Открыто до 22:00,,,Зюзино
Donutto,Кондитерские,Открыто до 22:00,,,Пражская
Donutto,Кондитерские,Открыто до 18:00,,,"Большой б-р, 40, БЦ «Амальтея»"
Door 2310,Европейская кухня,Открыто до 00:00,,1700 - 3000,Тверская;Пушкинская
Dopamine Salad Shop,,Открыто до 22:00,,700,Фрунзенская;Спортивная
Dorada Rada,Рыба и морепродукты,Открыто до 22:00,,700 - 1700,Беляево
Dorchester,Банкетные залы,Открыто до 23:00,,1700 - 3000,Деловой центр;Улица 1905 года
Dorffman,Караоке,Открыто до 06:00,,3000,Таганская;Марксистская
Dormouse,Кофейни,Открыто до 22:00,,,Щелковская
Dosage Wine & Kitchen,Бары,Открыто до 23:00,,700 - 1700,Улица 1905 года
Dos Oбeдос,Столовые,Открыто до 22:00,,700,Тульская
Dos tacos,Мексиканская кухня,Открыто до 21:00,,700,Тульская
Double Bourbon,Бары,Открыто до 00:00,,700 - 1700,Таганская;Марксистская
Double Pizza,Пицца,Открыто до 22:00,,700,Лубянка;Кузнецкий Мост
Doubleshot Moscow,Кофейни,Открыто до 20:00,,,Новослободская;Менделеевская
Dream City,,Открыто до 00:00,,1700 - 3000,Деловой центр
Dream Coffee,Кафе,Открыто до 20:00,,700 - 1700,Деловой центр
Dream Wok,Японская кухня,Открыто до 22:00,,700,Автозаводская
Dream Wok,Японская кухня,Открыто до 23:00,,700,Каширская;Нахимовский проспект
Drink Daddy,Кафе,Открыто до 00:00,,700 - 1700,Динамо;Савеловская
Drinks @ Dinners,,Открыто до 00:00,,1700 - 3000,Новокузнецкая;Третьяковская
Drinx,Винотеки,Открыто до 23:00,,,Белорусская;Маяковская
Drinx,Гастробары,Открыто до 23:00,,1700 - 3000,Октябрьское Поле;Народное Ополчение
Drunken Duck Pub,Пабы,Открыто до 00:00,,700 - 1700,Беляево
Drunk Punk,Бары,Открыто до 01:00,,,Курская;Чкаловская
Dry & Wet,Бары,Открыто до 03:00,,1700 - 3000,Маяковская;Тверская
Duckit,Китайская кухня,Открыто до 21:00,,700,Деловой центр
Duckit,Китайская кухня,Открыто до 23:00,,700,Цветной бульвар;Трубная
Duckit,Китайская кухня,Открыто до 21:00,,700,Тульская
Duckit,Китайская кухня,Открыто до 23:00,,700,Лубянка;Кузнецкий Мост
Duckstar's,Бары,Открыто до 00:00,,700 - 1700,Преображенская площадь
Due forni,Итальянская кухня,Открыто до 00:00,,3000,Парк культуры;Фрунзенская
D'zori,Японская кухня,Открыто до 23:00,,700 - 1700,Юго-Западная
East 37,Паназиатская кухня,Открыто до 23:00,,1700 - 3000,"Международное ш., 28б, стр. 5, гостиница Sheraton Moscow Sheremetyevo"
Eastwood's,Кофейни,Открыто до 19:00,,,Тульская
Easy Meal,Кафе,Открыто до 17:00,,700,Лубянка;Кузнецкий Мост
Eateria,Итальянская кухня,Открыто до 21:00,,700 - 1700,Красносельская;Бауманская
Eateria,Итальянская кухня,Открыто до 22:00,,700 - 1700,Савеловская
Eaters,,Открыто до 01:00,,1700 - 3000,Красные Ворота;Чистые пруды
Eat Georgian,Грузинская кухня,Открыто до 22:00,,700,Охотный Ряд;Театральная
Eat Market Алкон,Фуд-корты,Открыто до 22:00,,,Сокол
Eat Market Смоленка,Фуд-корты,Открыто до 22:00,,,Смоленская
Ecook,Кафе,Открыто до 22:00,,700,Свиблово;Ботанический сад
Eco Pizza,Пицца,Открыто до 23:00,,700,Планерная
Eco Pizza,Пицца,Открыто до 23:00,,700,Ольховая;Коммунарка
Edaed,Кулинарии,Открыто до 20:00,,700,Деловой центр
Edaed,Кулинарии,Открыто до 23:00,,700,Киевская
Edward's Pub,Пабы,Открыто до 23:00,,700 - 1700,Курская;Чкаловская
Eggsellent,Европейская кухня,Открыто до 18:00,,700 - 1700,Маяковская
Eggsellent,Кафе,Открыто до 18:00,,700 - 1700,Парк культуры;Фрунзенская
Egoist,Кафе,Открыто до 00:00,,700 - 1700,"Раменский р-н, дер. Сафоново, Шоссейная, 20"
Eiwa,Японская кухня,Открыто до 00:00,,1700 - 3000,ЦСКА
Eleven,Кафе,Открыто до 23:00,,700 - 1700,Арбатская
Eleven Meathouse,Турецкая кухня,Открыто до 02:00,,1700 - 3000,Белорусская
El gato coffe,Кофейни,Открыто до 21:00,,,"Красногорский р-н, дер. Глухово, Советская, 10а"
El gauchito,Стейки,Открыто до 23:00,,1700 - 3000,Мякинино
El gaucho,Бары,Открыто до 23:00,,700 - 1700,"Бронницы, Советская, 31, отель El gaucho"
El'mucho,Мексиканская кухня,Открыто до 22:00,,700,Лианозово;Физтех
Embargo,Бургеры,Открыто до 23:00,,1700 - 3000,Пятницкое шоссе
Em pasta,Итальянская кухня,Открыто до 23:00,,700 - 1700,Речной вокзал;Планерная
Endemic,Итальянская кухня,Открыто до 23:00,,1700 - 3000,Октябрьское Поле;Зорге
Enjoy,Бары,Открыто до 05:00,,700 - 1700,Выхино
Enjoylife,,Открыто до 23:00,,700 - 1700,Щукинская
Enjoy Waffle,Кондитерские,Открыто до 22:00,,,Беляево
Eno Bistro,Европейская кухня,Открыто до 23:00,,3000,"Одинцовский р-н, дер. Сколково, Новая, 100, стр. 5"
Erna Hoffmann,Кафе,Открыто до 22:00,,1700 - 3000,Красные Ворота;Курская
Erwin. Патрики. Павильон. Пруд,Европейская кухня,Открыто до 00:00,,3000,Маяковская;Краснопресненская
Erwin. Река,Европейская кухня,Открыто до 01:00,,1700 - 3000,Киевская
Escapist,Бары,Открыто до 00:00,,700 - 1700,Китай-город
Escobar,Бары,Открыто до 00:00,,700 - 1700,Площадь Ильича;Римская
Eshak,Европейская кухня,Открыто до 06:00,,1700 - 3000,Крылатское
Eshak,Узбекская кухня,Открыто до 00:00,,1700 - 3000,Арбатская;Смоленская
